Date	SYBASE	WM	MICROSTRATEGY	XEROX	LH	ENRON	GLOBALCROSSING	QWEST	ADELPHIA	PEREGRINE	CMSENERGY	DYNEGYHOLDINGS	MCIWORLDCOM	ELPASO	HALLIBURTON	MERRILLLYNCH	MERCKCOMPANY	DUKEENERGY	BRISTOLMYERS	NICORDEAD	MIRANT	IMCLONESYS	SP500
7-11-2001	165,18	368,29	24,62	87,11	97,72	2480,92	6,43	164,66	155,03	755,56	445,27	253,81	144,11	104,096	411,17	5712,9	5172,1	4657,23	6754,82	1998,96	86,91	886,29	1115,8
8-11-2001	164,6	368,29	24,62	86,86	97,72	2305,48	8,39	170,81	160,9	764,89	450,35	253,81	144,11	103,608	421,75	5675,59	5210,45	4886,23	6778,48	2006,66	93,07	865,71	1118,54
9-11-2001	171,51	368,29	24,05	84,53	97,72	2365,79	8,24	169,52	144,69	760	452,7	253,81	144,11	103,476	422,49	5703,57	5161,71	4936,01	6840,72	2002,04	91,07	853,57	1120,31
12-11-2001	167,83	368,29	23,1	84,16	97,72	2533,01	8,31	165,08	144,55	751,2	450,16	253,81	144,11	103,468	423,05	5689,58	5143,34	4984,55	6795,91	2014,36	95,91	867,57	1118,33
13-11-2001	171,51	368,29	23,2	86,98	97,72	2735,87	8,39	172,52	145,03	770,67	445,85	253,81	144,11	103,167	426,95	5934,42	5159,32	5028,11	6780,96	1983,56	100,07	891,14	1139,09
14-11-2001	165,18	368,29	23,67	86	97,72	2741,35	9,41	180,96	145,59	777,78	442,33	253,81	144,11	102,487	400,96	6051,01	5184,08	4739,99	6807,11	1985,1	97,51	892,29	1141,21
15-11-2001	165,18	368,29	26,04	86,86	97,72	2598,8	8,94	195,98	144,21	762,22	440,76	253,81	144,11	101,395	372,19	5911,1	5165,71	4637,19	6834,5	1959,95	96,78	886,71	1142,24
16-11-2001	163,11	368,29	25,66	80,61	97,72	2467,22	9,73	188,83	148,9	731,55	441,74	253,81	144,11	100,586	376,08	5829,49	5184,88	4663,52	6929,11	1999,47	94,36	904,43	1138,65
19-11-2001	165,99	368,29	25,66	89,43	97,72	2483,67	12,39	188,83	152,69	786,67	437,44	253,81	144,11	101,677	377,76	6124,46	5160,11	4661,01	7018,74	1991,26	92,8	977,86	1151,06
20-11-2001	163,34	368,29	28,31	85,76	97,72	1916,21	12,55	183,68	156,69	766,67	440,96	253,81	144,11	101,772	395,39	6045,18	5124,16	4743,75	6965,21	2001,01	93,14	958	1142,66
21-11-2001	161,15	368,29	27,46	93,97	97,72	1373,42	12,39	178,1	155,79	744,44	438,02	253,81	144,11	101,329	387,97	5961,23	5239,2	4703,63	6946,54	1983,05	90,1	938	1137,03
22-11-2001	161,15	368,29	27,46	93,97	97,72	1373,42	12,39	178,1	155,79	744,44	438,02	253,81	144,11	101,348	387,97	5961,23	5239,2	4703,63	6946,54	1983,05	90,1	938	1137,03
23-11-2001	162,99	368,29	29,63	100,7	97,72	1291,18	13,25	180,96	156,34	756	443,31	253,81	144,11	101,113	398,73	6137,29	5267,17	4718,68	6940,32	2010,76	91	966,57	1150,34
26-11-2001	165,76	368,29	33,14	100,46	97,72	1099,28	13,25	188,69	158,97	778,67	444,68	253,81	144,11	101,037	391,49	6153,61	5356,64	4650,98	6890,52	2016,92	86,57	1011,43	1157,42
27-11-2001	167,83	368,29	37,86	101,07	97,72	1126,7	13,57	182,68	160	825,33	446,24	253,81	144,11	101,384	408,11	6055,67	5319,89	4648,47	6722,46	2016,41	86,22	1009,29	1149,5
28-11-2001	164,03	368,29	32,19	99,48	97,72	167,22	12,71	176,67	159,59	780	442,33	253,81	144,11	101,454	397,84	5702,4	5220,83	4540,66	6722,46	2003,58	81,02	1011,43	1128,52
29-11-2001	168,29	368,29	32,19	101,07	97,72	98,69	10,98	174,53	169,66	815,11	445,85	253,81	144,11	102,156	405,12	5770,03	5340,66	4580,78	6722,46	2013,84	87,95	1042,29	1140,2
30-11-2001	165,76	368,29	32,57	102,91	97,72	71,28	9,96	170,23	173,17	691,11	450,75	253,81	144,11	99,982	400,08	5839,98	5412,57	4531,89	6692,58	1999,98	84,52	1028,57	1139,45
3-12-2001	162,65	368,29	33,89	103,03	97,72	109,65	9,02	169,95	175,59	706,22	445,66	253,81	144,11	100,031	411,84	5726,89	5472,48	4496,79	6718,72	2011,79	81,37	1017,86	1129,9
4-12-2001	177,5	368,29	33,99	105,73	97,72	238,5	10,75	166,8	182,97	739,56	449,96	253,81	144,11	100,327	408,85	5834,15	5402,98	4599,58	6685,11	2028,73	84,14	1023,57	1144,8
5-12-2001	185,9	368,29	36,26	108,05	97,72	276,88	10,43	170,23	191,38	770,67	451,53	253,81	144,11	99,268	410,72	6123,29	5319,89	4662,26	6563,11	2031,29	85,91	1054,71	1170,35
6-12-2001	188,43	368,29	36,92	106,46	97,72	180,93	10,43	170,52	191,31	755,11	446,64	253,81	144,11	98,841	389,25	6293,52	5312,67	4495,53	6697,56	2010,76	84,83	1027,71	1167,1
7-12-2001	187,05	368,29	42,13	107,56	97,72	205,6	10,12	168,37	184,14	707,11	455,83	253,81	144,11	98,258	224,03	6189,75	5380,93	4614,63	6700,05	2048,23	86,77	1006,43	1158,31
10-12-2001	185,78	368,29	40,62	103,52	97,72	222,05	9,25	170,95	181,72	713,33	446,44	253,81	144,11	96,751	261,37	6123,29	5380,13	4533,14	6747,36	2034,88	77,63	1003,57	1139,93
11-12-2001	184,17	368,29	43,08	104,26	97,72	197,38	8,31	177,1	187,38	741,33	445,27	253,81	144,11	94,982	261,37	6172,26	4874,96	4252,32	6691,34	1997,42	69,6	1005,57	1136,76
12-12-2001	187,63	368,29	44,59	105,11	97,72	180,93	8,78	173,1	196,97	760	442,33	253,81	144,11	97,21	247,74	6158,27	4699,88	4323,78	6280,52	2006,66	65,06	973,43	1137,07
13-12-2001	188,78	368,29	40,05	106,09	97,72	180,93	5,8	168,8	198,62	731,55	448,2	253,81	144,11	94,969	249,42	6033,52	4653,3	4442,88	6100,01	2029,75	63,54	994,43	1119,38
14-12-2001	193,5	368,29	36,73	104,75	97,72	172,71	5,25	176,39	194,34	707,56	444,87	253,81	144,11	97,686	242,51	5922,76	4665,35	4387,72	6224,5	2045,15	54,36	1000	1123,09
17-12-2001	193,38	368,29	36,17	105,36	97,72	156,26	4,39	192,26	191,03	685,78	444,09	253,81	144,11	97,355	239,52	5892,45	4591,46	4393,98	6243,17	2054,9	46,23	980,14	1134,36
18-12-2001	197,18	368,29	40,05	106,71	97,72	137,62	5,65	189,83	197,72	639,56	457,99	253,81	144,11	98,125	239,52	5958,9	4698,28	4550,69	6372,64	2095,44	48,13	939,29	1142,92
19-12-2001	195,8	368,29	42,13	103,77	97,72	120,62	5,73	190,98	195,24	660,44	469,34	253,81	144,11	99,035	241,39	6089,48	4764,93	4723,69	6437,38	2134,45	55,64	880	1149,56
20-12-2001	185,9	368,29	37,96	110,63	97,72	115,14	5,88	194,55	188,55	620	466,8	253,81	144,11	98,083	239,34	6025,36	4798,67	4719,93	6518,29	2122,13	48,44	906,71	1139,93
21-12-2001	172,66	368,29	40,24	120,06	97,72	145,29	5,1	191,69	191,24	606,67	469,54	253,81	144,11	97,977	242,7	5962,4	4789,03	4751,27	6585,52	2099,04	49,52	899,43	1144,89
24-12-2001	175,42	368,29	38,53	116,51	97,72	178,19	4,78	188,69	191,72	604,44	475,8	253,81	144,11	97,739	249,05	5953,07	4821,16	4836,52	6483,43	2124,7	50,9	897,14	1144,65
25-12-2001	175,42	368,29	38,53	116,51	97,72	178,19	4,78	188,69	191,72	604,44	475,8	253,81	144,11	97,758	249,05	5953,07	4821,16	4836,52	6483,43	2124,7	50,9	897,14	1144,65
26-12-2001	176,12	368,29	39,76	115,16	97,72	178,19	5,02	190,26	205,24	584,89	472,67	253,81	144,11	97,58	241,76	5991,55	4814,73	4841,54	6575,56	2138,04	50,38	908,86	1149,37
27-12-2001	177,73	368,29	39,95	117,86	97,72	164,48	5,02	195,98	207,66	585,33	469,34	253,81	144,11	100,46	242,32	6060,34	4801,08	4945,59	6579,29	2144,71	52,46	832,86	1157,13
28-12-2001	180,72	368,29	38,44	125,21	97,72	164,48	4,78	203,71	211,52	620,89	468,75	253,81	144,11	99,725	246,25	6148,94	4780,2	4975,67	6448,58	2149,38	53,15	789,29	1161,02
31-12-2001	181,41	368,29	36,45	127,66	97,72	164,48	6,59	202,14	215,03	659,11	470,32	253,81	144,11	100,174	244,57	6076,66	4722,37	4921,77	6348,99	2159,75	55,47	663,71	1148,08
1-1-2002	181,41	368,29	36,45	127,66	97,72	164,48	6,59	202,14	215,03	659,11	470,32	253,81	144,11	100,193	244,57	6076,66	4722,37	4921,77	6348,99	2159,75	55,47	663,71	1148,08
2-1-2002	181,99	368,29	36,83	127,66	97,72	172,71	6,27	200,56	219,66	644,89	475,21	253,81	144,11	99,586	229,07	6062,67	4799,47	4989,46	6365,17	2159,23	56,79	619	1154,67
3-1-2002	184,06	368,29	37,3	127,41	97,72	175,45	5,33	208,86	221,72	412	473,65	253,81	144,11	100,945	203,68	6256,2	4740,84	4933,05	6383,95	2151,45	54,54	589,57	1165,27
4-1-2002	195,91	368,29	38,53	123,12	97,72	180,93	5,73	213,58	220,16	418,22	475,6	253,81	144,11	100,846	190,8	6603,64	4729,6	4826,49	6421,5	2147,3	55,51	621,29	1172,51
7-1-2002	193,38	368,29	35,98	121,04	97,72	186,41	5,73	206,86	226,76	459,11	481,87	253,81	144,11	101,38	205,92	6626,96	4666,15	4905,47	6267,53	2157,68	55,33	511,86	1164,89
8-1-2002	199,94	368,29	36,73	121,9	97,72	200,12	5,49	208,29	224,33	444,44	459,95	253,81	144,11	101,441	205,17	6580,32	4716,75	4805,18	6183,66	2144,19	53,84	526,43	1160,71
9-1-2002	202,36	368,29	37,02	119,57	97,72	216,57	5,25	205,71	215,58	448,89	459,95	253,81	144,11	101,459	226,46	6761,04	4723,98	4856,58	6217,46	2109,96	50,14	455	1155,14
10-1-2002	198,56	368,29	36,73	119,45	97,72	183,67	5,02	196,84	206,55	439,11	467,77	253,81	144,11	102,033	215,63	6804,18	4736,02	4852,82	6194,93	2126,04	49,79	488,86	1156,55
11-1-2002	195,68	368,29	38,72	118,47	97,72	183,67	4,78	195,55	204,47	417,78	461,51	253,81	144,11	102,127	204,43	6673,6	4736,83	4807,68	6202,44	2125,52	47,44	468,57	1145,6
14-1-2002	191,19	368,29	38,15	118,1	97,72	183,67	4,86	190,83	196,97	411,11	462,49	253,81	144,11	101,653	201,07	6481,22	4726,39	4840,28	6171,15	2126,04	44,94	428,71	1138,41
15-1-2002	192,46	368,29	37,78	121,9	97,72	137,07	4,78	193,84	189,2	420,44	468,95	253,81	144,11	101,821	199,2	6518,53	4710,32	4845,29	6141,11	2149,38	42,28	458,29	1146,19
16-1-2002	189,93	368,29	36,07	120,06	97,72	183,67	4,39	187,11	186,14	409,33	466,4	253,81	144,11	101,349	191,36	6492,88	4674,18	4763,81	6101,05	2123,45	44,56	432,86	1127,57
17-1-2002	192,46	368,29	35,69	120,06	97,72	104,17	4,47	183,25	180,86	417,33	466,8	253,81	144,11	100,447	190,8	6593,15	4706,31	4513,08	6094,79	2132,26	43,87	429,71	1138,88
18-1-2002	187,28	368,29	31,81	118,22	97,72	141,18	4,24	184,25	180,66	408,44	472,08	253,81	144,11	100,698	187,81	6582,66	4658,12	4541,91	6000,91	2137,45	42,8	302,14	1127,58
21-1-2002	187,28	368,29	31,81	118,22	97,72	141,18	4,24	184,25	180,66	408,44	472,08	253,81	144,11	100,717	187,81	6582,66	4658,12	4541,91	6000,91	2137,45	42,8	302,14	1127,58
22-1-2002	182,45	368,29	29,92	114,67	97,72	119,25	4,47	180,96	180,86	388,44	464,06	253,81	144,11	100,592	191,36	6413,6	4761,72	4480,49	6114,82	2107,37	40,34	273,57	1119,31
23-1-2002	186,7	368,29	27,93	120,55	97,72	93,21	4,16	183,82	180,59	372,44	461,12	253,81	144,11	100,256	201,63	6398,45	4678,2	4462,93	6181,16	2134,86	41,79	312,86	1128,18
24-1-2002	193,5	368,29	29,16	117,37	97,72	123,36	4,24	185,97	185,79	370,89	460,73	253,81	144,11	100,105	250,73	6342,48	4627,6	4480,49	5864,47	2143,15	40,34	279,71	1132,15
25-1-2002	207,19	368,29	29,35	121,29	97,72	132,96	4	180,1	192,67	353,33	461,71	253,81	144,11	100,545	267,71	6284,19	4574,59	4518,1	5789,36	2145,23	39,09	235,57	1133,28
28-1-2002	211,8	368,29	29,82	137,7	97,72	121,99	2,35	176,67	192,6	336,89	460,73	253,81	144,11	100,721	251,85	6174,59	4577,81	4444,13	5734,29	2100,62	37,53	255,71	1133,06
29-1-2002	207,19	368,29	31,24	140,27	97,72	116,51	0,72	168,23	185,52	348,89	452,9	253,81	144,11	101,29	262,11	5712,9	4619,57	4330,05	5647,91	2082,47	34,66	259,29	1100,64
30-1-2002	203,86	368,29	37,3	137,46	97,72	111,02	0,74	153,78	184,34	343,11	447,03	253,81	144,11	101,456	249,98	5733,88	4725,58	4292,44	5624,13	2108,92	34,8	286,14	1113,57
31-1-2002	208,46	368,29	38,72	138,8	97,72	113,77	0,76	150,21	179,2	355,11	446,83	253,81	144,11	100,848	256,7	5943,75	4752,89	4371,42	5679,21	2107,89	34,66	273,71	1130,2
1-2-2002	208,23	368,29	34,75	135,74	97,72	109,11	0,92	143,05	179,41	350,22	451,72	253,81	144,11	101,178	259,5	5829,49	4772,96	4345,09	5570,3	2100,1	38,23	260,71	1122,2
4-2-2002	201,44	368,29	32,47	130,84	97,72	95,95	0,98	128,18	166,49	332,44	445,27	253,81	144,11	101,491	253,15	5493,71	4693,46	4274,89	5443,88	2062,76	34,63	235,71	1094,44
5-2-2002	202,82	368,29	29,54	134,52	97,72	89,09	0,82	132,18	152,05	311,11	432,84	253,81	144,11	101,486	250,91	5415,59	4770,56	4136,99	5470,16	2094,92	33,41	242,57	1090,02
6-2-2002	197,76	368,29	28,21	131,58	97,72	80,05	0,65	129,03	150,25	278,22	424,88	253,81	144,11	101,518	242,88	5276,85	4707,91	4026,67	5357,51	2087,66	30,12	220,71	1083,51
7-2-2002	196,26	368,29	28,59	128,88	97,72	95,67	0,56	125,17	152,74	300	432,44	253,81	144,11	101,406	244,38	5323,65	4684,62	4081,83	5395,06	2082,99	32,41	212,43	1080,17
8-2-2002	199,83	368,29	28,69	130,23	97,72	103,62	0,55	137,33	159,69	340,67	423,29	253,81	144,11	101,723	260,43	5647,75	4750,48	4173,35	5545,27	2082,99	34,38	232,29	1096,22
11-2-2002	207,19	368,29	29,16	130,6	97,72	93,75	0,47	133,9	154,2	330,22	430,85	253,81	144,11	101,638	280,6	5692,21	4774,57	4282,41	5654,18	2123,45	35,15	240,43	1111,94
12-2-2002	207,42	368,29	29,82	131,58	97,72	92,38	0,55	131,75	162,12	332,89	440	253,81	144,11	101,351	271,82	5654,77	4836,41	4325,04	5680,46	2121,37	35,84	252,14	1107,5
13-2-2002	203,17	368,29	30,58	129,98	97,72	76,76	0,49	122,88	158,72	333,78	446,37	253,81	144,11	101,493	279,29	5698,06	4865,32	4400,88	5779,35	2126,56	34,7	258,57	1118,51
14-2-2002	202,59	368,29	29,35	120,18	97,72	69,9	0,51	107,15	144,97	336,89	443,98	253,81	144,11	101,593	273,69	5846,66	4793,85	4384,46	5699,24	2134,34	33,59	251,43	1116,48
15-2-2002	197,29	368,29	28,4	122,51	97,72	72,65	0,49	108,15	138,65	328	446,57	253,81	144,11	102,034	303,75	5647,75	4803,48	4235,36	5676,7	2144,71	31,44	263,43	1104,18
18-2-2002	197,29	368,29	28,4	122,51	97,72	72,65	0,49	108,15	138,65	328	446,57	253,81	144,11	102,053	303,75	5647,75	4803,48	4235,36	5676,7	2144,71	31,44	263,43	1104,18
19-2-2002	195,45	368,29	27,17	118,22	97,72	67,16	0,42	104	137,33	306,22	432,44	253,81	144,11	102,263	296,84	5440,66	4758,51	4235,36	5641,66	2139,01	31,13	275,86	1083,34
20-2-2002	193,04	368,29	27,74	116,26	97,72	60,31	0,38	109,29	136,08	303,11	431,84	253,81	144,11	102,349	293,1	5513,2	4919,94	4287,16	5735,54	2154,05	28,22	255,57	1097,98
21-2-2002	191,42	368,29	26,51	115,53	97,72	55,38	0,4	120,59	143,16	284	431,84	253,81	144,11	102,208	294,78	5465,23	4899,86	4288,43	5671,7	2150,93	27,7	239,57	1080,95
22-2-2002	191,54	368,29	26,51	111,48	97,72	49,89	0,67	118,31	147,88	292,44	441,79	253,81	144,11	102,217	307,85	5493,31	4939,21	4270,74	5758,07	2175,83	27,35	224,29	1089,84
25-2-2002	193,38	368,29	26,13	119,82	97,72	68,53	0,55	118,73	150,25	306,22	438,01	253,81	144,11	102,092	307,67	5713,27	4886,21	4270,74	5699,24	2177,39	27,7	210,43	1109,43
26-2-2002	195,91	368,29	25,18	119,2	97,72	75,39	0,5	118,02	151,08	378,67	436,82	253,81	144,11	101,832	308,88	5674,66	4870,95	4347,81	5696,73	2191,39	29,61	221,71	1109,38
27-2-2002	201,55	368,29	25,56	117,24	97,72	75,39	0,5	118,73	152,74	384,89	436,82	253,81	144,11	102,735	310,2	5534,26	4889,42	4429,94	5944,58	2190,35	30,82	293,29	1109,89
28-2-2002	194,19	368,29	25,47	118,96	97,72	75,39	0,52	124,46	152,4	400	433,83	253,81	144,11	102,661	310,39	5610,31	4925,56	4460,27	5883,25	2170,64	30,06	320,14	1106,73
1-3-2002	202,7	368,29	25,75	121,9	97,72	75,39	0,5	128,61	160,38	382,22	435,82	253,81	144,11	102,164	317,91	5724,97	5058,08	4573,98	6008,42	2211,1	30,61	389,71	1131,78
4-3-2002	211,22	368,29	25,85	119,94	97,72	71,28	0,73	130,89	160,17	414,22	439,6	253,81	144,11	102,251	325,06	6043,22	5060,48	4613,16	5983,38	2234,96	34,35	371	1153,84
5-3-2002	208,35	368,29	25,75	121,29	97,72	68,53	0,67	126,6	165,17	430,22	448,76	253,81	144,11	102,929	321,86	6236,28	4964,11	4637,16	6062,25	2262,97	37,78	340,29	1146,14
6-3-2002	207,19	368,29	27,27	123,98	97,72	67,16	0,6	144,2	171,7	411,56	461,3	253,81	144,11	102,906	321,3	6364,98	5061,29	4740,77	6286,31	2264,01	41,55	409	1162,77
7-3-2002	203,4	368,29	28,5	124,96	97,72	67,16	0,64	140,48	169,69	423,56	461,1	253,81	144,11	102,114	326,94	6176,61	5101,67	4668,75	6250,01	2272,82	43,56	410,71	1157,54
8-3-2002	212,83	368,29	29,35	131,94	97,72	65,79	0,72	138,91	173,99	408,89	457,32	253,81	144,11	101,778	324,49	6239,79	5047,56	4566,41	6008,42	2253,63	43,28	380,29	1164,31
11-3-2002	218,71	368,29	28,97	128,02	97,72	69,9	0,93	135,33	172,53	420	460,5	253,81	144,11	101,744	320,35	6317,01	5066,94	4542,4	6083,52	2292,53	44,32	377,86	1168,26
12-3-2002	213,53	368,29	27,55	124,23	97,72	69,9	1,16	128,03	168,44	409,78	449,95	253,81	144,11	101,901	321,67	6430,5	5127,51	4522,18	6177,41	2265,04	43,8	389	1165,58
13-3-2002	210,88	368,29	28,12	126,55	97,72	67,16	0,89	124,46	160,38	403,56	446,57	253,81	144,11	101,769	315,09	6311,16	5198,58	4446,37	6152,37	2267,64	41,59	386	1154,09
14-3-2002	211,68	368,29	28,21	123,49	97,72	68,53	1,02	118,02	156,29	405,33	444,58	253,81	144,11	101,168	302,3	6290,1	5123,47	4443,84	6233,73	2275,94	42,76	385,71	1153,04
15-3-2002	207,19	368,29	28,02	124,96	97,72	67,16	0,93	124,17	155,52	406,67	444,18	253,81	144,11	101,259	313,58	6389,55	4825,47	4452,68	6372,68	2276,45	42,94	373,43	1166,16
18-3-2002	206,39	368,29	27,08	129,13	97,72	67,16	0,88	128,89	155,04	409,78	449,16	253,81	144,11	101,428	312,27	6376,68	4747,94	4539,87	6143,61	2289,42	45,91	369,43	1165,55
19-3-2002	204,78	368,29	26,7	131,94	97,72	64,97	0,85	127,89	156,56	407,56	456,12	253,81	144,11	101,3	318,29	6549,85	4718,05	4555,03	6089,79	2285,27	47,78	380	1170,29
20-3-2002	200,29	368,29	24,62	131,58	97,72	57,57	0,77	127,32	150,25	401,33	457,12	253,81	144,11	101,209	313,58	6441,04	4690,59	4606,84	5142,2	2285,79	46,78	357	1151,85
21-3-2002	203,74	368,29	26,04	127,41	97,72	57,57	0,75	124,31	151,43	417,33	466,87	253,81	144,11	101,257	306,81	6493,69	4688,17	4805,21	5082,12	2336,62	50,31	385,71	1153,59
22-3-2002	198,33	368,29	27,46	131,09	97,72	57,57	0,89	121,6	147,88	429,33	463,29	253,81	144,11	101,394	295,34	6450,39	4700,29	4802,68	5019,54	2334,55	49,69	372,29	1148,7
25-3-2002	189,47	368,29	27,74	128,15	97,72	57,57	0,9	117,45	146,22	407,56	452,94	253,81	144,11	101,324	300,98	6326,37	4644,56	4748,35	4995,75	2356,33	48,51	352,29	1131,87
26-3-2002	188,43	368,29	28,12	129	97,72	54,83	0,9	115,73	141,57	411,11	447,37	253,81	144,11	101,69	307,56	6363,81	4635,68	4683,91	4944,43	2368,78	46,5	360,14	1138,49
27-3-2002	196,83	368,29	28,4	131,45	97,72	53,46	0,89	114,16	115,95	417,33	440,4	253,81	144,11	101,812	322,24	6431,68	4636,48	4750,88	4965,71	2389,21	50,21	350	1144,58
28-3-2002	201,09	368,29	28,88	131,7	97,72	53,46	0,85	117,59	103,45	423,11	450,35	253,81	144,11	101,494	321,11	6479,64	4650,21	4776,15	5068,35	2386,59	50,03	351,86	1147,39
29-3-2002	201,09	368,29	28,88	131,7	97,72	53,46	0,85	117,59	103,45	423,11	450,35	253,81	144,11	101,514	321,11	6479,64	4650,21	4776,15	5068,35	2386,59	50,03	351,86	1147,39
1-4-2002	200,86	368,29	28,41	135,74	97,72	63,05	0,78	114,44	91,09	426,67	441,4	253,81	144,11	101,668	315,28	6434,02	4651,83	4738,25	5057,09	2387,12	49,31	357,86	1146,54
2-4-2002	198,68	368,29	28,4	131,09	97,72	68,53	0,74	109,15	82,14	402,22	442,59	253,81	144,11	102,119	320,17	6342,75	4638,91	4795,11	4786,71	2421,17	50,21	355,71	1136,76
3-4-2002	190,96	368,29	26,98	130,96	97,72	75,39	0,75	108,01	76,65	376	439,8	253,81	144,11	102,324	313,02	6243,3	4626,79	4769,83	4754,16	2418,55	47,09	329,29	1125,4
4-4-2002	184,17	368,29	26,51	132,56	97,72	78,13	0,75	103,86	69,43	365,78	438,61	253,81	144,11	102,286	314,34	6265,53	4506,46	4870,91	4054,28	2415,41	46,4	328	1126,34
5-4-2002	182,33	368,29	25,47	128,88	97,72	90,46	0,75	105	72,35	355,56	434,03	253,81	144,11	102,675	313,39	6306,48	4462,04	4865,86	4107,24	2410,69	47,23	317,14	1122,73
8-4-2002	181,87	368,29	24,9	127,41	97,72	87,72	0,7	103,14	76,3	368	430,65	253,81	144,11	102,656	326,19	6253,83	4374,01	4953,05	4049,23	2417,51	46,5	313	1125,29
9-4-2002	181,87	368,29	24,14	125,94	97,72	79,5	0,71	100,28	72,97	351,56	426,47	253,81	144,11	102,781	331,27	6094,71	4327,98	4939,14	3979,88	2403,36	45,29	316,57	1117,8
10-4-2002	174,62	368,29	22,82	121,78	97,72	74,02	0,71	89,55	68,74	348,89	435,62	253,81	144,11	103,55	331,08	5957,81	4291,64	4946,73	3955,92	2427,46	46,57	328,43	1130,46
11-4-2002	171,17	368,29	24,14	118,84	97,72	69,9	0,66	90,84	55,61	350,67	425,47	253,81	144,11	103,639	324,87	5487,46	4211,68	4884,81	3853,77	2394,98	44,63	340,14	1103,69
12-4-2002	177,27	368,29	24,18	117,61	97,72	65,79	0,62	98,71	48,6	348,89	427,66	253,81	144,11	103,942	308,13	5486,29	4361,09	4864,6	3928,17	2403,36	43,46	305,03	1111,01
15-4-2002	176,69	368,29	23,48	117,37	97,72	60,31	0,63	95,56	52,97	355,56	423,09	253,81	144,11	104,121	321,67	5558,83	4403,89	4733,19	4002,58	2400,21	43,46	293,43	1102,55
16-4-2002	178,99	368,29	24,62	118,84	97,72	67,16	0,72	106,86	55,68	390,22	427,66	253,81	144,11	103,919	328,63	5657,11	4443,46	4700,34	4032,84	2456,28	45,46	311,86	1128,37
17-4-2002	173,01	368,29	24,71	117,49	97,72	67,16	0,78	113,01	50,34	376	433,43	253,81	144,11	104,012	338,6	5659,45	4445,89	4878,5	4032,84	2488,24	48,48	298,43	1126,07
18-4-2002	168,98	368,29	24,9	113,32	97,72	65,79	0,82	108,29	49,02	384	432,44	253,81	144,11	104,42	331,45	5673,49	4568,64	4814,05	4126,16	2520,2	48,65	307,71	1124,47
19-4-2002	172,89	368,29	25,66	115,65	97,72	64,42	0,78	94,42	43,6	379,11	423,29	253,81	144,11	104,467	333,71	5768,27	4598,53	4803,95	4094,63	2540,11	48,82	292,14	1125,17
22-4-2002	170,94	368,29	24,8	112,59	97,72	65,79	0,76	91,55	40,48	377,33	418,91	253,81	144,11	104,557	331,08	5603,29	4564,61	4844,38	4001,32	2514,96	46,57	285,29	1107,83
23-4-2002	168,06	368,29	23,48	116,88	97,72	61	0,64	91,55	43,88	364	421,1	253,81	144,11	104,536	330,51	5515,54	4481,43	4913,88	3908	2503,43	47,96	282,29	1100,96
24-4-2002	165,99	368,29	21,78	119,08	97,72	58,94	0,61	88,26	47,21	369,33	414,93	253,81	144,11	104,975	332,77	5224,2	4428,93	4930,3	3909,26	2484,57	45,81	248,86	1093,14
25-4-2002	164,37	368,29	20,84	116,39	97,72	57,57	0,56	87,41	40,34	355,56	405,97	253,81	144,11	105,083	333,52	4972,64	4432,97	4801,42	3769,28	2494	42,94	228,14	1091,48
26-4-2002	160,12	368,29	18,37	115,04	97,72	56,75	0,52	82,26	41,66	353,78	398,41	253,81	144,11	104,755	328,82	5075,61	4399,05	4700,34	3697,4	2450,51	43,98	226,29	1076,32
29-4-2002	160,46	368,29	18,37	105,36	97,72	54,83	0,45	70,95	40,62	319,56	396,02	253,81	144,11	104,41	323,18	4927,01	4415,2	4816,58	3649,48	2447,89	42,42	214,29	1065,45
30-4-2002	161,84	368,29	16,38	108,42	97,72	54,83	0,45	71,96	41,8	304,44	385,28	253,81	144,11	104,427	319,6	4907,12	4388,55	4843,12	3631,83	2451,04	41,83	230	1076,92
1-5-2002	159,31	368,29	18,07	111,12	97,72	55,1	0,39	75,68	48,25	153,33	403,38	253,81	144,11	104,681	327,5	4925,84	4466,08	4783,73	3742,8	2456,8	40,86	230	1086,46
2-5-2002	154,13	368,29	17,8	97,89	97,72	61,13	0,42	72,81	41,73	115,56	409,16	253,81	144,11	104,303	327,13	5024,13	4487,89	4750,88	3707,49	2462,04	38,99	223,57	1084,56
3-5-2002	146,88	368,29	18,18	98,38	97,72	59,49	0,41	72,24	42	114,22	410,25	253,81	144,11	104,55	315,65	5069,75	4482,23	4738,25	3712,53	2457,85	39,2	210,86	1073,43
6-5-2002	144,46	368,29	15,53	94,58	97,72	60,58	0,42	69,52	41,45	39,56	408,22	253,81	144,11	104,245	291,95	4798,31	4512,11	4677,59	3636,87	2445,8	38,4	203,29	1052,67
7-5-2002	141,47	368,29	15,91	91,88	97,72	55,92	0,53	73,82	39,64	37,33	404,98	253,81	144,11	102,595	296,84	4773,73	4486,27	4590,41	3532,2	2452,61	33,76	209,43	1049,49
8-5-2002	152,52	368,29	17,51	94,33	97,72	52,09	0,53	88,26	44,71	39,11	408,83	253,81	144,11	102,006	308,13	5161,02	4573,49	4597,99	3594	2464,14	32,89	212	1088,84
9-5-2002	146,3	368,29	16,66	99,85	97,72	54,28	0,51	84,4	45,55	38,22	399,51	253,81	144,11	101,961	307,75	5038,89	4503,23	4609,36	3568,77	2445,27	31,27	193	1073,01
